,Chave,UC,Tipo de UC,Semestre,Modelo,Marca,Base de Alunos,Máximo de Alunos,Tipo de CH,Ator Pedagógico
653,USJT - UC14 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC14,UC (7-9),7,Semi Presencial 40.20 Bacharelado,USJT,50,99999.0,Assíncrono,Professor Regente
654,USJT - UC14 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC14,UC (7-9),7,Semi Presencial 40.20 Bacharelado,USJT,40,99999.0,Assíncrono,Professor Regente
655,USJT - UC14 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC14,UC (7-9),7,Semi Presencial 40.20 Bacharelado,USJT,41,99999.0,Assíncrono,Professor Regente
656,USJT - UC14 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC14,UC (7-9),7,Semi Presencial 40.20 Bacharelado,USJT,49,99999.0,Assíncrono,Professor Regente
657,USJT - UC14 - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC14,UC (6-8),8,Semi Presencial 30.20 Licenciatura,USJT,109,99999.0,Assíncrono,Professor Regente
658,USJT - UC14 - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC14,UC (6-8),8,Semi Presencial 30.20 Licenciatura,USJT,109,550.0,Assíncrono,Mediador Assíncrono
659,USJT - UC15 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC15,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
660,USJT - UC15 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC15,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,100,99999.0,Assíncrono,Professor Regente
661,USJT - UC15 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,64,99999.0,Assíncrono,Professor Regente
662,USJT - UC15 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC15,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,69,99999.0,Assíncrono,Professor Regente
663,USJT - UC15 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
664,USJT - UC15 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,102,99999.0,Assíncrono,Professor Regente
665,USJT - UC15 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
666,USJT - UC15 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,55,99999.0,Assíncrono,Professor Regente
667,USJT - UC15 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
668,USJT - UC15 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
669,USJT - UC15 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,57,99999.0,Assíncrono,Professor Regente
670,USJT - UC15 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,75,99999.0,Assíncrono,Professor Regente
671,USJT - UC16 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
672,USJT - UC16 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,100,99999.0,Assíncrono,Professor Regente
673,USJT - UC16 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,64,99999.0,Assíncrono,Professor Regente
674,USJT - UC16 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,69,99999.0,Assíncrono,Professor Regente
675,USJT - UC16 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
676,USJT - UC16 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,102,99999.0,Assíncrono,Professor Regente
677,USJT - UC16 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
678,USJT - UC16 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,55,99999.0,Assíncrono,Professor Regente
679,USJT - UC16 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
680,USJT - UC16 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
681,USJT - UC16 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,57,99999.0,Assíncrono,Professor Regente
682,USJT - UC16 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,75,99999.0,Assíncrono,Professor Regente
683,USJT - UC17 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,64,99999.0,Assíncrono,Professor Regente
684,USJT - UC17 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
685,USJT - UC17 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,102,99999.0,Assíncrono,Professor Regente
686,USJT - UC17 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
687,USJT - UC17 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,55,99999.0,Assíncrono,Professor Regente
688,USJT - UC17 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
689,USJT - UC17 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,59,99999.0,Assíncrono,Professor Regente
690,USJT - UC17 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,57,99999.0,Assíncrono,Professor Regente
691,USJT - UC17 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,75,99999.0,Assíncrono,Professor Regente
692,USJT - UC18 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,44,99999.0,Assíncrono,Professor Regente
693,USJT - UC18 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,41,99999.0,Assíncrono,Professor Regente
694,USJT - UC18 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,51,99999.0,Assíncrono,Professor Regente
695,USJT - UC18 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,48,99999.0,Assíncrono,Professor Regente
696,USJT - UC18 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,25,99999.0,Assíncrono,Professor Regente
697,USJT - UC18 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,23,99999.0,Assíncrono,Professor Regente
698,USJT - UC18 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,37,99999.0,Assíncrono,Professor Regente
699,USJT - UC18 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,37,99999.0,Assíncrono,Professor Regente
700,USJT - UC18 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,29,99999.0,Assíncrono,Professor Regente
701,USJT - UC19 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,44,99999.0,Assíncrono,Professor Regente
702,USJT - UC19 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,41,99999.0,Assíncrono,Professor Regente
703,USJT - UC19 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,51,99999.0,Assíncrono,Professor Regente
704,USJT - UC19 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,48,99999.0,Assíncrono,Professor Regente
705,USJT - UC19 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,25,99999.0,Assíncrono,Professor Regente
706,USJT - UC19 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,23,99999.0,Assíncrono,Professor Regente
707,USJT - UC19 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,37,99999.0,Assíncrono,Professor Regente
708,USJT - UC19 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,37,99999.0,Assíncrono,Professor Regente
709,USJT - UC19 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,29,99999.0,Assíncrono,Professor Regente
710,USJT - UC2 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,80,99999.0,Assíncrono,Professor Regente
711,USJT - UC2 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,113,99999.0,Assíncrono,Professor Regente
712,USJT - UC2 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,71,99999.0,Assíncrono,Professor Regente
713,USJT - UC2 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,77,99999.0,Assíncrono,Professor Regente
714,USJT - UC2 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 1 - Assíncrono - Polos Agrupados,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,113,99999.0,Assíncrono,Professor Regente
715,USJT - UC2 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 1 - Presencial - AMERICANA : JARDIM GIRASSOL,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
716,USJT - UC2 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA MOOCA,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,42,120.0,Presencial,Mediador Presencial
717,USJT - UC2 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
718,USJT - UC2 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 1 - Síncrono Mediado - Polos Agrupados,UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,113,70.0,Síncrono Mediado,Mediador Online
719,USJT - UC2 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,80,99999.0,Assíncrono,Professor Regente
720,USJT - UC2 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,112,99999.0,Assíncrono,Professor Regente
721,USJT - UC2 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,76,99999.0,Assíncrono,Professor Regente
722,USJT - UC2 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,74,99999.0,Assíncrono,Professor Regente
723,USJT - UC2 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,75,99999.0,Assíncrono,Professor Regente
724,"USJT - UC2 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 1 - Assíncrono - Polos Agrupados",UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,337,99999.0,Assíncrono,Professor Regente
725,"USJT - UC2 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 1 - Presencial - AMERICANA : JARDIM GIRASSOL",UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,104,120.0,Presencial,Mediador Presencial
726,"USJT - UC2 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA MOOCA",UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,74,120.0,Presencial,Mediador Presencial
727,"USJT - UC2 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,159,120.0,Presencial,Mediador Presencial
728,"USJT - UC2 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 1 - Síncrono Mediado - Polos Agrupados",UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,337,70.0,Síncrono Mediado,Mediador Online
729,USJT - UC2 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
730,USJT - UC2 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,77,99999.0,Assíncrono,Professor Regente
731,USJT - UC2 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,75,99999.0,Assíncrono,Professor Regente
732,"USJT - UC2 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 1 - Assíncrono - Polos Agrupados",UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,157,99999.0,Assíncrono,Professor Regente
733,"USJT - UC2 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA MOOCA",UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,79,120.0,Presencial,Mediador Presencial
734,"USJT - UC2 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,78,120.0,Presencial,Mediador Presencial
735,"USJT - UC2 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 1 - Síncrono Mediado - Polos Agrupados",UC2,UC (1-3),1,Semi Presencial 30.20 Bacharelado,USJT,157,70.0,Síncrono Mediado,Mediador Online
736,USJT - UC2 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 1 - Assíncrono - Polos Agrupados,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,382,99999.0,Assíncrono,Professor Regente
737,USJT - UC2 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA MOOCA,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,192,120.0,Presencial,Mediador Presencial
738,USJT - UC2 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 1 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,190,120.0,Presencial,Mediador Presencial
739,USJT - UC2 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 1 - Síncrono Mediado - Polos Agrupados,UC2,UC (1-6),1,Semi Presencial 40.20 Bacharelado,USJT,382,70.0,Síncrono Mediado,Mediador Online
740,USJT - UC2- E - Educação - Semi Presencial 30.20 Licenciatura - 1 - Assíncrono - Polos Agrupados,UC2- E,UC (1-5),1,Semi Presencial 30.20 Licenciatura,USJT,111,99999.0,Assíncrono,Professor Regente
741,USJT - UC2- E - Educação - Semi Presencial 30.20 Licenciatura - 1 - Presencial - AMERICANA : JARDIM GIRASSOL,UC2- E,UC (1-5),1,Semi Presencial 30.20 Licenciatura,USJT,29,120.0,Presencial,Mediador Presencial
742,USJT - UC2- E - Educação - Semi Presencial 30.20 Licenciatura - 1 - Presencial - UNIDADE ACADÊMICA MOOCA,UC2- E,UC (1-5),1,Semi Presencial 30.20 Licenciatura,USJT,40,120.0,Presencial,Mediador Presencial
743,USJT - UC2- E - Educação - Semi Presencial 30.20 Licenciatura - 1 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC2- E,UC (1-5),1,Semi Presencial 30.20 Licenciatura,USJT,42,120.0,Presencial,Mediador Presencial
744,USJT - UC2- E - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC2- E,UC (1-5),1,Semi Presencial 30.20 Licenciatura,USJT,111,99999.0,Assíncrono,Professor Regente
745,USJT - UC20 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,56,99999.0,Assíncrono,Professor Regente
746,USJT - UC20 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,21,99999.0,Assíncrono,Professor Regente
747,USJT - UC20 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,15,99999.0,Assíncrono,Professor Regente
748,USJT - UC20 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,9,99999.0,Assíncrono,Professor Regente
749,USJT - UC20 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,6,99999.0,Assíncrono,Professor Regente
750,USJT - UC20 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,8,99999.0,Assíncrono,Professor Regente
751,USJT - UC20 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,26,99999.0,Assíncrono,Professor Regente
752,USJT - UC20 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,29,99999.0,Assíncrono,Professor Regente
753,USJT - UC20 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,40,99999.0,Assíncrono,Professor Regente
754,USJT - UC21 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC21,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,56,99999.0,Assíncrono,Professor Regente
755,USJT - UC21 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC21,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,21,99999.0,Assíncrono,Professor Regente
756,USJT - UC21 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC21,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,15,99999.0,Assíncrono,Professor Regente
